User,Screen_Name,Date,Tweet,Retweet,Favorite
2321145110,FoodCambridge,2015-07-21 17:41:37,RT @Food52: Cut down on #foodwaste in your home. Use produce before it expires with this chart: http://t.co/RVrW3WB99v http://t.co/4TemAQEo…,124,0
501000826,Foodcloudire,2015-07-21 17:41:03,"RT @WeAreObeo: Use it, don’t lose it: Author shows how recipes can help reduce food waste http://t.co/St3BzE8nJT #FoodWaste #Recipes http:/…",5,0
501000826,Foodcloudire,2015-07-21 17:40:48,RT @foodcycle: The scandal of #foodwaste: 89m tonnes of food binned while millions are still going hungry. http://t.co/ArBhXXDLMH http://t.…,7,0
501000826,Foodcloudire,2015-07-21 17:40:42,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
35187041,rick9525,2015-07-21 17:40:06,"RT @NCASS_UK: Festival #foodwaste project aims to redistribute 100 tonnes of food, and they need volunteers! http://t.co/brUJcxKPaD",11,0
1713405816,RUEats,2015-07-21 17:40:01,RT @Food52: Know the real expiration date of your pantry items to cut down #foodwaste &amp; stay safe.  #http://f52.co/1Szv2aw http://t.co/VI2o…,15,0
907843423,StockPVD,2015-07-21 17:39:06,RT @Food52: Know the real expiration date of your pantry items to cut down #foodwaste &amp; stay safe.  #http://f52.co/1Szv2aw http://t.co/VI2o…,15,0
166796740,conraduwaterloo,2015-07-21 17:38:53,"On July 30, celebrate #startups tackling #foodwaste, #aging, recovery from #cancer treatment + mental health. http://t.co/YsRHUDZ1yk",1,1
3012148461,HolaFoodies,2015-07-21 17:38:34,Know the real expiration date of your pantry items to cut down #foodwaste &amp;amp; stay safe.… via @Food52 http://t.co/U2SAsw8D61,0,0
22798241,DC_Sarah_DAPs,2015-07-21 17:38:20,RT @Food52: Know the real expiration date of your pantry items to cut down #foodwaste &amp; stay safe.  #http://f52.co/1Szv2aw http://t.co/VI2o…,15,0
1917686796,Rescuingcuisine,2015-07-21 17:38:18,Huge welcome to new partner AIG! TY for joining RLC to stop #foodwaste and hunger! #reducewaste #socent #foodpoverty http://t.co/MoGICIyvJU,0,2
15977038,RobotsFX,2015-07-21 17:38:17,Know the real expiration date of your pantry items to cut down #foodwaste &amp;amp; stay safe.… #foodwaste http://t.co/LDi4fG2Vog,0,0
1912522274,LiveBetsOnline,2015-07-21 17:38:08,Know the real expiration date of your pantry items to cut down #foodwaste &amp;amp; stay safe.… #foodwaste http://t.co/KObzlf5fZe,0,0
501000826,Foodcloudire,2015-07-21 17:36:32,RT @Food52: Know the real expiration date of your pantry items to cut down #foodwaste &amp; stay safe.  #http://f52.co/1Szv2aw http://t.co/VI2o…,15,0
501000826,Foodcloudire,2015-07-21 17:36:25,RT @Imperfectfruit: Did you catch @LastWeekTonight yesterday? John Oliver did us proud w/ this #Foodwaste rant! http://t.co/nnKcbvmOjr http…,2,0
2292888487,SheSellsHealthy,2015-07-21 17:36:03,Watch this video in which #JohnOliver talks about #foodwaste: https://t.co/HNKBaYdPkg #sustainability,1,2
1024443614,wereallbuggered,2015-07-21 17:36:01,RT @Food52: Know the real expiration date of your pantry items to cut down #foodwaste &amp; stay safe.  #http://f52.co/1Szv2aw http://t.co/VI2o…,15,0
112768396,abrowntable,2015-07-21 17:35:52,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
1022149844,VincentGuyonnet,2015-07-21 17:35:52,RT @CivilEats: Over 30 Recipes to Reduce Kitchen Waste from @Food52 http://t.co/Yxdtq65zvo #foodwaste http://t.co/ZgFGSEVft8,63,0
1240239001,EdibleWomanBlog,2015-07-21 17:35:39,RT @Food52: Know the real expiration date of your pantry items to cut down #foodwaste &amp; stay safe.  #http://f52.co/1Szv2aw http://t.co/VI2o…,15,0
7465622,Principia,2015-07-21 17:35:29,RT @Food52: Know the real expiration date of your pantry items to cut down #foodwaste &amp; stay safe.  #http://f52.co/1Szv2aw http://t.co/VI2o…,15,0
18129960,shannonontheweb,2015-07-21 17:35:22,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
3002517243,Imperfectfruit,2015-07-21 17:35:22,Did you catch @LastWeekTonight yesterday? John Oliver did us proud w/ this #Foodwaste rant! http://t.co/nnKcbvmOjr http://t.co/Kv3LhwAJrp,2,3
21769127,Food52,2015-07-21 17:35:10,Know the real expiration date of your pantry items to cut down #foodwaste &amp; stay safe.  #http://f52.co/1Szv2aw http://t.co/VI2oaPsbNu,15,17
2321145110,FoodCambridge,2015-07-21 17:35:05,RT @foodcycle: You can lead children to vegetables but will they eat them or just generate more #foodwaste? http://t.co/56bnD2LxN5 http://t…,1,0
256995374,DenverEatBeeps,2015-07-21 17:34:58,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
18057450,ronfeir,2015-07-21 17:34:24,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
2372202460,RealJunkFood,2015-07-21 17:31:18,RT @toastlovecoffee: #foodwaste intercepted in last two weeks by just me: 131kg. #insanity #feedbelliesnotbins @RealJunkFood,1,0
159227053,campbellsuz,2015-07-21 17:30:40,Watch @thedailyshow's John Oliver point out why #foodwaste is nuts (as is @realDonaldTrump) http://t.co/JmhdDeMcJH http://t.co/adjbmcRWBZ,0,2
24919054,YULIYAINOPINA,2015-07-21 17:29:06,RT @maggietranquila: 1/3 of food is wasted while millions go hungry. End supermarket #FoodWaste #stopdumping http://t.co/bO5YbQbDHR https:/…,3,0
186660938,heyPhammy,2015-07-21 17:28:53,John Oliver talks US #foodwaste for the masses. Watch Oliver's Sobering Look at U.S. Food Waste http://t.co/0zPu3S0D8Q,0,0
24754547,campuskitchens,2015-07-21 17:28:00,8 Ways to store your food smarter &amp; cut #foodwaste http://t.co/ocvSYzaDjG #wasteless,0,0
3246910901,MostlyChewy,2015-07-21 17:27:51,@RepMGriffith How will you vote on H.R. 1599 ? We are asking for mandatory labeling not voluntary!! Vote NO on HR1599 #HR1599  #foodwaste,0,0
172673220,Residentonearth,2015-07-21 17:27:39,RT @Food52: Here's a way to reduce #foodwaste in your home: keep berries fresh longer like this http://t.co/fz7dSXKXnd http://t.co/RyIv62hz…,32,0
3242034839,madeel_abdullah,2015-07-21 17:25:56,This is why @FoodRecovery is doing such a great job. #foodwaste @LastWeekTonight http://t.co/PFgFNaSF6O,0,1
2797253460,getscape,2015-07-21 17:24:40,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
30294093,StoreyPub,2015-07-21 17:24:11,Sharing the wealth helps w/#foodwaste: donate non-perishable items to a food pantry. #youcandothis #goodfoodforall http://t.co/m8ngqUEw87,0,0
262295396,HoustonEatBeeps,2015-07-21 17:24:03,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
144692004,Rayud367,2015-07-21 17:22:05,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
542814281,barbararwill,2015-07-21 17:13:57,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
19936046,akamber,2015-07-21 17:12:06,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
25863414,NJSpice,2015-07-21 17:11:26,RT @Food52: Cut down on #foodwaste in your home. Use produce before it expires with this chart: http://t.co/RVrW3WB99v http://t.co/4TemAQEo…,124,0
2411668148,HeritageCorpGrp,2015-07-21 17:11:07,Corrugated packaging and foodwaste @packagingtoday // #corrugated #cardboard #reduce #foodwaste http://t.co/d5JSmmikgj,1,1
1515693606,MarikaMarku,2015-07-21 17:10:46,RT @ludobok: Must watch: John Oliver highlights just how much food Americans waste http://t.co/sQc4VXdSUS  #foodwaste http://t.co/od3nPVxU5k,10,0
3006279801,CallieBabbitt,2015-07-21 17:10:30,RT @MarkjPHL: John Olver's (@iamjohnoliver) segment on American #FoodWaste is hilarious and on point: https://t.co/pufBeYpRCh,1,0
2174075422,MarkjPHL,2015-07-21 17:09:14,John Olver's (@iamjohnoliver) segment on American #FoodWaste is hilarious and on point: https://t.co/pufBeYpRCh,1,0
89022881,tvtsu,2015-07-21 17:08:52,RT @GreatNationsEat: Americans need to do more to #FaceHunger. Check out @iamjohnoliver's segment on #FoodWaste here: https://t.co/hvxoCEzv…,12,0
89022881,tvtsu,2015-07-21 17:08:38,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
89022881,tvtsu,2015-07-21 17:08:31,RT @Food52: Cut down on #foodwaste in your home. Use produce before it expires with this chart: http://t.co/RVrW3WB99v http://t.co/4TemAQEo…,124,0
192971881,thedailymeal,2015-07-21 17:07:54,RT @HomeraCaribbean: John Oliver Shames America for Excessive Food Waste http://t.co/2MN7CvTGZH via @thedailymeal #foodwaste #sustainableli…,2,0
3111475889,spahillscompost,2015-07-21 17:07:26,Help us retain moisture in the soil by using #compost Sign up for our #foodwaste pick up service in the #okanagan #Shuswap #garbagekiller,0,0
256169419,Yael_Shafritz,2015-07-21 17:06:03,RT @RealJunkFoodS8: Post @tramlines zero #foodwaste junk food project #payf meal! MON 27th JULY at 13:00 https://t.co/SQTa7Ajwy6 @LesleyDra…,7,0
501000826,Foodcloudire,2015-07-21 17:05:50,@iamjohnoliver delivers an informative and hilarious lesson in #foodwaste (raccoon impressions included)! http://t.co/X6dVqf7FKL,0,0
56340976,StephanCaldwell,2015-07-21 17:05:19,RT @GreenCircleNC: That was a great take on #FoodWaste! Check it out @SMARTRecycle_US @foodfuelfuture @SustainableSand @WastedFood  https:/…,2,0
3047797111,MadeleineNiConc,2015-07-21 17:04:21,RT @Foodcloudire: Love that #foodwaste is trending! Now is the time for action! See what you can do to reduce food waste here http://t.co/x…,1,0
470659492,RelanBag,2015-07-21 17:02:12,#Foodwaste in the media! @iamjohnoliver blasts Americans for wasting tons of #food! Watch the video here! #ZeroWaste http://t.co/xcxKZZaWIx,0,1
1949323459,PooreWordChoice,2015-07-21 17:01:12,RT @Food52: Here's a way to reduce #foodwaste in your home: keep berries fresh longer like this http://t.co/fz7dSXKXnd http://t.co/RyIv62hz…,32,0
45951703,foodcycle,2015-07-21 17:01:03,You can lead children to vegetables but will they eat them or just generate more #foodwaste? http://t.co/56bnD2LxN5 http://t.co/8bKHiobrqz,1,0
3303830830,RTSBulk,2015-07-21 17:00:23,John Oliver looks at food waste in the US and its negative environmental and economic effects #foodwaste #susty #RTS http://t.co/CLhSJPUYDQ,1,0
58678790,Guilt_Free_Life,2015-07-21 16:58:28,RT @FoodRecovery: This isn't a story about the food we eat; it's a story about the food we *don't* eat  http://t.co/BuH3iiKi5T #foodwaste #…,3,0
522934002,RavenAmandla,2015-07-21 16:57:47,RT @CivilEats: Over 30 Recipes to Reduce Kitchen Waste from @Food52 http://t.co/Yxdtq65zvo #foodwaste http://t.co/ZgFGSEVft8,63,0
121156279,ssgovforum,2015-07-21 16:56:49,We are on #Facebook http://t.co/sZd69whitf see #climatechange #sustainability #renewables #CleanPowerPlan #foodwaste http://t.co/fsKWMQp7YD,0,0
522934002,RavenAmandla,2015-07-21 16:56:03,RT @Food52: Cut down on #foodwaste in your home. Use produce before it expires with this chart: http://t.co/RVrW3WB99v http://t.co/4TemAQEo…,124,0
19196865,gizmoguru,2015-07-21 16:55:48,Finally....been waiting for this since a long time; John Oliver talks about #foodwaste in #USA https://t.co/hXDtpOr5tA #LastWeekTonight,0,0
1611661650,UWGreenHouse,2015-07-21 16:54:52,"#startups focused on #foodwaste, #cancer recovery, #aging and #mentalhealth featured on July 30 @UWStPauls http://t.co/c5f1lGk2Dm",1,1
2763523690,CPecol,2015-07-21 16:54:41,RT @dgunders: Thanks to @KCRWGoodFood for an excellent chat about how food expiration dates lead to #foodwaste http://t.co/P3oi7iT6tb,9,0
3141800314,RealJunkFoodS8,2015-07-21 16:54:15,Post @tramlines zero #foodwaste junk food project #payf meal! MON 27th JULY at 13:00 https://t.co/SQTa7Ajwy6 @LesleyDraper @HelpSheffield,7,7
20324607,RioCarmenRayne,2015-07-21 16:53:35,"More clever ways to deal with #foodwaste. more bang for ur buck, more creativity http://t.co/7arFA1hYpi",0,0
2161477598,greenvideos,2015-07-21 16:53:12,RT @chefscollab: How much food goes from farm NOT to table? @NRDCFood's new report takes a look http://t.co/SsyOZLcS1g #foodwaste,2,0
2728475370,vittlewise,2015-07-21 16:50:50,Free #FoodWaste Event! Watch the #JustEatIt Documentary and hang out with us. @Comfort_Station http://t.co/7sVSpAsLnh,0,0
45451905,SlimmmGoodyyy,2015-07-21 16:50:28,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
307448429,genesi999,2015-07-21 16:48:27,"RT @CECHR_UoD: Scandal of 89m tonnes food binned while millions go hungry
http://t.co/k3A3N0AfKH #FoodWaste http://t.co/RPzlgm1MqD",16,0
19189179,ecoconsumer,2015-07-21 16:48:25,RT @cityfruit: Thx @LastWeekTonight for covering the important topic of #foodwaste! Check it out! https://t.co/OWoeoasEaB,1,0
20562301,naturalgourmet,2015-07-21 16:47:40,Hey avid juicers! Reduce #foodwaste &amp; give #juice pulp a second life: http://t.co/K3dsQE44bV Written by Chef @Cbeitchman for @originmagazine,1,2
2461404570,WisaH90,2015-07-21 16:47:30,RT @FoodCambridge: Only 234 signatures needed #StopDumping petition to end #foodwaste + it will of reached 1 million! Join now! @Avaaz http…,2,0
109322210,cityfruit,2015-07-21 16:45:31,Thx @LastWeekTonight for covering the important topic of #foodwaste! Check it out! https://t.co/OWoeoasEaB,1,1
2675144749,30afoodandwine,2015-07-21 16:43:56,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
505726488,verisstrat,2015-07-21 16:41:58,RT @GreenCrispy: What does working on #foodwaste with Melton Foods and @verisstrat mean? Answer watch https://t.co/y5JjHvJfuk (3 mins) http…,1,0
498822304,Street_Food_UK,2015-07-21 16:40:58,We're working with the @8thPlate project to save 270 tonnes of CO2 at #festivals this summer #foodwaste http://t.co/vcRzX1kXeM,0,0
14429653,zoltero,2015-07-21 16:37:44,#FutureofFood challenge to solve #foodwaste next week in #PDX! Introducing HS students 2 #designthinking! http://t.co/nPHRdKoR8N #breakerPDX,0,0
1912522274,LiveBetsOnline,2015-07-21 16:37:15,We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food… http://t.co/Dn5HbZz0eT #foodwaste http://t.co/R3idkMJ269,0,0
15977038,RobotsFX,2015-07-21 16:37:12,We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food… http://t.co/yghGSCusME #foodwaste http://t.co/zxWj5kA5d8,0,0
2338772605,feedbackorg,2015-07-21 16:37:06,Thanks @iamjohnoliver for helping expose the #foodwaste scandal! Inspired? Join movement to find delicious solutions http://t.co/VKACuaHdLa,0,3
16006083,bloo,2015-07-21 16:34:04,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
364882390,cheryl_queen,2015-07-21 16:33:17,"RT @compassgroupusa: #IDP is about fighting #foodwaste, saving #water and connecting chefs to farmers!  https://t.co/TH9TfO7vqV",4,0
627470445,ElizabethAsiimw,2015-07-21 16:32:49,RT @CivilEats: Over 30 Recipes to Reduce Kitchen Waste from @Food52 http://t.co/Yxdtq65zvo #foodwaste http://t.co/ZgFGSEVft8,63,0
238395683,JohnnyRayGill,2015-07-21 16:31:53,"@iamjohnoliver #FoodWaste segment http://t.co/xgajbO82Tq = funny &amp; informative, kinda like #PasDeRestes http://t.co/5E1XeDfwnt @SundanceTV",0,0
364882390,cheryl_queen,2015-07-21 16:31:35,"RT @compassgroupusa: WATCH: Last Week Tonight w/ John Oliver: tackles #foodwaste – 40% of our food is currently wasted, NOT farm to table h…",3,0
1327567046,Loudermilk_Ctr,2015-07-21 16:31:32,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
209584144,GrundonRecycle,2015-07-21 16:30:48,@guardian reports on the scandal of the 89m tonnes of food binned while millions go hungry #foodwaste Read more at: http://t.co/vwFllzvVFy,2,2
1400987456,ampcideas,2015-07-21 16:30:04,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
2248222465,HannahFiz,2015-07-21 16:29:46,RT @Food52: Here's a way to reduce #foodwaste in your home: keep berries fresh longer like this http://t.co/fz7dSXKXnd http://t.co/RyIv62hz…,32,0
21037553,ecolunchboxes,2015-07-21 16:28:42,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
17389905,CNMnashville,2015-07-21 16:28:28,RT @FoodAdvocatesTN: Is @lipscomb @DoddGalbreath @BelmontUniv @VanderbiltU @SustainVU being proactive against #foodwaste? Let us know! ref …,1,0
61784749,winesisterhood,2015-07-21 16:28:23,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
28180322,livetodineout,2015-07-21 16:28:20,"RT @compassgroupusa: #IDP is about fighting #foodwaste, saving #water and connecting chefs to farmers!  https://t.co/TH9TfO7vqV",4,0
19609867,chefscollab,2015-07-21 16:28:03,How much food goes from farm NOT to table? @NRDCFood's new report takes a look http://t.co/SsyOZLcS1g #foodwaste,2,5
2974179226,RoscoeAndersen,2015-07-21 16:28:02,#JohnOliver's primer on food waste in America: https://t.co/btbG7k5DzG @LastWeekTonight #foodwaste,0,0
2375797044,ChooCaboose,2015-07-21 16:27:39,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
28180322,livetodineout,2015-07-21 16:26:54,"RT @compassgroupusa: WATCH: Last Week Tonight w/ John Oliver: tackles #foodwaste – 40% of our food is currently wasted, NOT farm to table h…",3,0
2921006580,persicafe,2015-07-21 16:26:45,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
243345125,havenskitchen,2015-07-21 16:26:35,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
238395683,JohnnyRayGill,2015-07-21 16:25:42,@LastWeekTonight @iamjohnoliver #FoodWaste piece parallels my film #PasDeRestes on @SundanceTV http://t.co/5E1XeDfwnt  #NoLeftOvers @Rectify,0,0
3012148461,HolaFoodies,2015-07-21 16:25:34,We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food… http://t.co/cUFtBsa14n via @Food52 http://t.co/R1Mqdikl79,0,1
253774174,greenheartfoods,2015-07-21 16:25:24,RT @Food52: Cut down on #foodwaste in your home. Use produce before it expires with this chart: http://t.co/RVrW3WB99v http://t.co/4TemAQEo…,124,0
240355633,KitchenManual,2015-07-21 16:25:18,Learn how I eat healthier on a budget by reducing #foodwaste http://t.co/WRFPjBDh2V,0,0
336460730,GreenCrispy,2015-07-21 16:24:31,What does working on #foodwaste with Melton Foods and @verisstrat mean? Answer watch https://t.co/y5JjHvJfuk (3 mins) http://t.co/dLLAN9eXaf,1,0
3096598790,DinosAreNOTFood,2015-07-21 16:23:56,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
552274172,GoodEggs,2015-07-21 16:23:49,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
63265038,Megs1216,2015-07-21 16:22:50,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
367164941,projectbreaker,2015-07-21 16:22:23,#FutureofFood challenge to solve #foodwaste next week in #PDX! Introducing HS students 2 #designthinking! http://t.co/Mr8GnpUPtF #breakerPDX,0,0
14349013,SugarJones,2015-07-21 16:22:10,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
16900850,ZAGrrl,2015-07-21 16:22:03,"The blight isn't imperfect fruit or veg., it's on our society that allows #FoodWaste of such staggering proportions to exist @iamjohnoliver",0,0
38769654,LillyGray,2015-07-21 16:21:51,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
613781711,CarrieWarring,2015-07-21 16:20:52,Last Week Tonight with John Oliver: Food Waste (HBO) #foodwaste #foodsystem #food http://t.co/fOf4wO3H85,0,0
43971342,ellenkstuart,2015-07-21 16:20:44,RT @Food52: We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.c…,37,0
368858280,KitchenCanny,2015-07-21 16:20:32,Cutting #foodwaste could help public sector organisations cope with budget cuts http://t.co/EFJX2U8JT4,0,1
21769127,Food52,2015-07-21 16:20:31,We love @Iamjohnoliver as much as we hate #foodwaste. Stop tossing good food with these tips. http://t.co/95zhWSihxG http://t.co/zICCJmXbmz,37,52
2815383331,dallasrecycles,2015-07-21 16:20:12,You dont have to watch a documentary to learn about #FoodWaste. John Oliver covers it in 15min. Beware it's on #HBO  https://t.co/EC8pILLQcK,0,0
948471410,ArdentMills,2015-07-21 16:19:31,"1/3 of food is wasted, while millions go hungry. Here is a hack at reducing waste from http://t.co/uzOH3Nsyz1  #foodwaste",0,0
748484935,FoodRecovery,2015-07-21 16:19:06,This isn't a story about the food we eat; it's a story about the food we *don't* eat  http://t.co/BuH3iiKi5T #foodwaste #hunger,3,2
291197028,worldfoodtweets,2015-07-21 16:18:25,#foodwaste - Who you callin' ugly? Join the campaign to end food waste now! : TreeHugger - Treehugger: Treehug... http://t.co/yZbYVWiQXd,0,1
57402958,SashaLyutse,2015-07-21 16:18:24,"RT @NRDCFood: ""The Problem with Expiration Dates"" on @kcrw, featuring our own @dgunders: http://t.co/yGZ6i97OUM #foodwaste",1,0
16900850,ZAGrrl,2015-07-21 16:18:02,.@KevinSLeahy @JohnP_CyBake  @TIPACorp Interested if u actually watched @iamjohnoliver on #FoodWaste? The numbers R a blight on our society!,0,0
236472879,fromsprout_supp,2015-07-21 16:15:37,Jon Oliver nails it again! | John Oliver Wants Americans to Stop Throwing Out So Much Food http://t.co/Tr7n4BU4J0 #FoodWaste,0,1
2865207754,GreenFence_,2015-07-21 16:12:14,#Foodwaste prevention: No More Bad Apples: UVC Light to Inactivate Fruit Pathogens - @FoodSafetyMagazine http://t.co/SanHA6OO8e,0,0
3080842864,bkfoodworks,2015-07-21 16:10:42,'Turning Trash into Treasure: 6 #Startups Reducing #FoodWaste' from @foodtechconnect! http://t.co/LZwep6fxhh http://t.co/aThdHpi9ve,0,1
2794076190,caw338,2015-07-21 16:09:29,"#JohnOliver takes on #foodwaste or what plants and animals might call ""the afterlife"" http://t.co/GAezPs7Evh http://t.co/UiRdEhgetI",0,0
978814999,AgFunder,2015-07-21 16:09:00,Could Dried Food Powder Be the Solution to World Hunger? http://t.co/YB75jWNvE9 #foodwaste #foodsecurity,1,2
2999687333,ncsdfood,2015-07-21 16:08:01,"RT @compassgroupusa: WATCH: Last Week Tonight w/ John Oliver: tackles #foodwaste – 40% of our food is currently wasted, NOT farm to table h…",3,0
26858880,compassgroupusa,2015-07-21 16:07:37,"WATCH: Last Week Tonight w/ John Oliver: tackles #foodwaste – 40% of our food is currently wasted, NOT farm to table https://t.co/7qhFDBFDZ5",3,5
22950588,sidekimfoods,2015-07-21 16:05:34,RT @SchoolMealsRock: We're talkin' trash #foodwaste in schools today on http://t.co/UXZeGNQSoN Mast Way NH goes green in cafeteria http://t…,4,0
329923508,lafleen,2015-07-21 16:03:45,Grateful @LastWeekTonight and #JohnOliver brought this up. It needs to be addressed like decades ago. #foodwaste https://t.co/NvUcJiCbjB,0,0
1389436418,Sci_with_Tufts,2015-07-21 16:03:04,"@PTANK_SciClub remember, #food is our focus this year. Think about #foodwaste #GMO and #eatlocal",1,0
421532963,NourishNow,2015-07-21 16:02:31,"http://t.co/DNzwsqdRJ7 @UglyFruitAndVeg petition @WholeFoods @Walmart- sell ""ugly"" produce. For @intermarche it meant profit not #foodwaste!",0,1
2998539682,justfoodnews,2015-07-21 16:02:04,.@iamjohnoliver's segment on #foodwaste is all over the food news. Psyched about the mainstream attention on this! https://t.co/DDmlg0ljZr,0,0
1328223847,thirdpartners,2015-07-21 16:00:58,John Oliver tackles the issue of #foodwaste in America on #LastWeekTonight http://t.co/D7VSsQEqot http://t.co/BDCS1B9sH4,0,0
2389877262,BountyfromBox,2015-07-21 16:00:36,"RT @Food52:
Cut down on #foodwaste in your home. Use produce before it expires w/ this chart: http://t.co/CCJyOMf9LR http://t.co/vYEjRKhSiX",0,0
254456251,Biffa,2015-07-21 16:00:25,Have you seen John Oliver discussing US #foodwaste? He reveals that Americans throw away 40% of the food they buy &gt; http://t.co/Cknl5Wsuti,0,1
25996911,RIRRC,2015-07-21 16:00:19,.@RIRRC glad to be taking a bite out of #foodwaste w/ @RIFPC thru #foodtoogoodtowaste prgrm. http://t.co/H03mrpX2eU http://t.co/PHceSqWhyk,0,0
2573172714,AllisonMillerNH,2015-07-21 15:58:28,Comedian @iamjohnoliver puts #FoodWaste into perspective: http://t.co/EQUcQJQftp (via @deliciousliving),0,0
1651564950,nicolemmccann,2015-07-21 15:58:09,.@LastWeekTonight nails it once again about #foodwaste - Watch JO destroy myths http://t.co/CgdrB9WnJt http://t.co/KIWfDYBLOR,2,3
26858880,compassgroupusa,2015-07-21 15:57:09,"#IDP is about fighting #foodwaste, saving #water and connecting chefs to farmers!  https://t.co/TH9TfO7vqV",4,5
25335635,nextworldleader,2015-07-21 15:56:40,RT @Food52: Cut down on #foodwaste in your home. Use produce before it expires with this chart: http://t.co/RVrW3WB99v http://t.co/4TemAQEo…,124,0
1577833032,blueplateebooks,2015-07-21 15:56:30,RT @StoreyPub: Reduce #foodwaste: harvest fruit from public trees. - p. 221 #foodactivisthandbook #youcandothis #goodfoodforall http://t.co…,2,0
1898144670,thefoodloft,2015-07-21 15:55:14,Cambridge based @MySpoilerAlert is tackling #foodwaste by making it easier for businesses to donate food. http://t.co/TiazDUlwpc,0,1
140909259,AspenClean,2015-07-21 15:53:56,"RT @CECHR_UoD: Scandal of 89m tonnes food binned while millions go hungry
http://t.co/k3A3N0AfKH #FoodWaste http://t.co/RPzlgm1MqD",16,0
2820382768,malissamarsden,2015-07-21 15:53:31,RT @SchoolMealsRock: We're talkin' trash #foodwaste in schools today on http://t.co/UXZeGNQSoN Mast Way NH goes green in cafeteria http://t…,4,0
1689368497,malucodan,2015-07-21 15:52:30,RT @Food52: Here's a way to reduce #foodwaste in your home: keep berries fresh longer like this http://t.co/fz7dSXKXnd http://t.co/RyIv62hz…,32,0
